"dataset","date","strain","movie","cell","patches","cross_area","area","density","ede1"
"1","20200828","MKY0140","01","Cell01","30","3485"," 58.0","0.5173","EDE1"
"1","20200828","MKY0140","01","Cell02","27","3161"," 52.6","0.5133","EDE1"
"1","20200828","MKY0140","01","Cell03","26","2356"," 39.2","0.6632","EDE1"
"1","20200828","MKY0140","01","Cell04","29","2140"," 35.6","0.8143","EDE1"
"1","20200828","MKY0140","01","Cell05","29","2739"," 45.6","0.6362","EDE1"
"1","20200828","MKY0140","01","Cell06","29","4448"," 74.0","0.3918","EDE1"
"1","20200828","MKY0140","01","Cell07","26","3094"," 51.5","0.5050","EDE1"
"1","20200828","MKY0140","02","Cell01","25","2418"," 40.2","0.6213","EDE1"
"1","20200828","MKY0140","02","Cell02","31","3123"," 52.0","0.5965","EDE1"
"1","20200828","MKY0140","02","Cell03","27","3600"," 59.9","0.4507","EDE1"
"1","20200828","MKY0140","02","Cell04","14","1779"," 29.6","0.4729","EDE1"
"1","20200828","MKY0140","03","Cell01","22","2673"," 44.5","0.4946","EDE1"
"1","20200828","MKY0140","03","Cell02","31","2969"," 49.4","0.6274","EDE1"
"1","20200828","MKY0140","03","Cell03","16","4077"," 67.8","0.2358","EDE1"
"1","20200828","MKY0140","03","Cell04","26","2922"," 48.6","0.5347","EDE1"
"1","20200828","MKY0140","03","Cell05","25","3243"," 54.0","0.4632","EDE1"
"1","20200828","MKY0140","03","Cell06","35","3163"," 52.6","0.6650","EDE1"
"1","20200828","MKY0140","04","Cell01","24","2735"," 45.5","0.5273","EDE1"
"1","20200828","MKY0140","04","Cell02","39","3298"," 54.9","0.7106","EDE1"
"1","20200828","MKY0140","04","Cell03","23","2942"," 49.0","0.4698","EDE1"
"1","20200828","MKY0140","05","Cell01","20","3063"," 51.0","0.3924","EDE1"
"1","20200828","MKY0140","05","Cell02","32","3406"," 56.7","0.5646","EDE1"
"1","20200828","MKY0140","05","Cell03","17","3141"," 52.3","0.3252","EDE1"
"1","20200828","MKY0140","05","Cell04","25","4116"," 68.5","0.3650","EDE1"
"1","20200828","MKY0140","06","Cell01","30","3051"," 50.8","0.5909","EDE1"
"1","20200828","MKY0140","06","Cell02","37","3766"," 62.7","0.5904","EDE1"
"1","20200828","MKY0140","06","Cell03","33","2809"," 46.7","0.7060","EDE1"
"1","20200828","MKY0140","06","Cell04"," 9","2945"," 49.0","0.1836","EDE1"
"1","20200828","MKY0140","07","Cell01","31","3659"," 60.9","0.5091","EDE1"
"1","20200828","MKY0140","07","Cell02","11","3806"," 63.3","0.1737","EDE1"
"1","20200828","MKY0140","07","Cell03","33","3844"," 64.0","0.5159","EDE1"
"1","20200828","MKY0140","07","Cell04","31","4448"," 74.0","0.4188","EDE1"
"1","20200828","MKY0140","08","Cell01","38","3534"," 58.8","0.6462","EDE1"
"1","20200828","MKY0140","08","Cell02","31","2508"," 41.7","0.7428","EDE1"
"1","20200828","MKY0140","08","Cell03","16","2489"," 41.4","0.3863","EDE1"
"1","20200828","MKY0140","09","Cell01","34","3013"," 50.1","0.6781","EDE1"
"1","20200828","MKY0140","09","Cell02","34","2976"," 49.5","0.6865","EDE1"
"1","20200828","MKY0140","09","Cell03","27","2651"," 44.1","0.6120","EDE1"
"1","20200828","MKY0140","09","Cell04","26","2218"," 36.9","0.7044","EDE1"
"1","20200828","MKY0140","09","Cell05","34","2690"," 44.8","0.7595","EDE1"
"1","20200828","MKY0140","09","Cell06","15","1995"," 33.2","0.4518","EDE1"
"1","20200828","MKY0140","10","Cell01","30","3998"," 66.5","0.4509","EDE1"
"1","20200828","MKY0140","10","Cell02","28","2948"," 49.1","0.5708","EDE1"
"1","20200828","MKY0140","10","Cell03","21","2721"," 45.3","0.4638","EDE1"
"1","20200828","MKY0140","11","Cell01","29","2983"," 49.6","0.5842","EDE1"
"1","20200828","MKY0140","11","Cell02","38","2899"," 48.2","0.7877","EDE1"
"1","20200828","MKY0140","12","Cell01","26","3112"," 51.8","0.5021","EDE1"
"1","20200828","MKY0140","12","Cell02","35","2963"," 49.3","0.7098","EDE1"
"1","20200828","MKY0140","12","Cell03","26","2572"," 42.8","0.6075","EDE1"
"1","20200828","MKY0140","12","Cell04","32","3275"," 54.5","0.5872","EDE1"
"1","20200828","MKY0140","13","Cell01","31","3039"," 50.6","0.6130","EDE1"
"1","20200828","MKY0140","13","Cell02","25","3214"," 53.5","0.4674","EDE1"
"1","20200828","MKY0140","13","Cell03","28","2909"," 48.4","0.5784","EDE1"
"1","20200828","MKY0140","13","Cell04","34","2941"," 48.9","0.6947","EDE1"
"1","20200828","MKY0140","14","Cell01","41","2909"," 48.4","0.8470","EDE1"
"1","20200828","MKY0140","14","Cell02","30","3027"," 50.4","0.5956","EDE1"
"1","20200828","MKY0140","14","Cell03","25","2838"," 47.2","0.5294","EDE1"
"1","20200828","MKY0140","14","Cell04","32","2750"," 45.8","0.6993","EDE1"
"1","20200828","MKY0140","14","Cell05","35","4141"," 68.9","0.5079","EDE1"
"1","20200828","MKY0140","15","Cell01","32","3423"," 57.0","0.5618","EDE1"
"1","20200828","MKY0140","15","Cell02","26","2645"," 44.0","0.5907","EDE1"
"1","20200828","MKY0140","15","Cell03","23","3146"," 52.4","0.4393","EDE1"
"1","20200828","MKY0140","15","Cell04","22","5693"," 94.7","0.2322","EDE1"
"1","20200828","MKY0654","01","Cell01","15","2370"," 39.4","0.3803","ede1∆"
"1","20200828","MKY0654","01","Cell02","14","2489"," 41.4","0.3380","ede1∆"
"1","20200828","MKY0654","02","Cell01","28","3078"," 51.2","0.5467","ede1∆"
"1","20200828","MKY0654","02","Cell02","15","2754"," 45.8","0.3273","ede1∆"
"1","20200828","MKY0654","02","Cell03","13","2439"," 40.6","0.3203","ede1∆"
"1","20200828","MKY0654","03","Cell01","12","3062"," 51.0","0.2355","ede1∆"
"1","20200828","MKY0654","03","Cell02","13","2538"," 42.2","0.3078","ede1∆"
"1","20200828","MKY0654","04","Cell01","10","2368"," 39.4","0.2538","ede1∆"
"1","20200828","MKY0654","04","Cell02","15","2966"," 49.4","0.3039","ede1∆"
"1","20200828","MKY0654","04","Cell03","19","3968"," 66.0","0.2877","ede1∆"
"1","20200828","MKY0654","05","Cell01","18","2861"," 47.6","0.3781","ede1∆"
"1","20200828","MKY0654","05","Cell02","20","3258"," 54.2","0.3689","ede1∆"
"1","20200828","MKY0654","05","Cell03","18","3849"," 64.1","0.2810","ede1∆"
"1","20200828","MKY0654","05","Cell04","12","3570"," 59.4","0.2020","ede1∆"
"1","20200828","MKY0654","06","Cell01","15","2815"," 46.8","0.3202","ede1∆"
"1","20200828","MKY0654","06","Cell02"," 9","2627"," 43.7","0.2059","ede1∆"
"1","20200828","MKY0654","06","Cell03"," 6","2733"," 45.5","0.1319","ede1∆"
"1","20200828","MKY0654","07","Cell01","21","3692"," 61.4","0.3418","ede1∆"
"1","20200828","MKY0654","07","Cell02","13","3572"," 59.4","0.2187","ede1∆"
"1","20200828","MKY0654","07","Cell03","15","3361"," 55.9","0.2682","ede1∆"
"1","20200828","MKY0654","07","Cell04","17","3372"," 56.1","0.3030","ede1∆"
"1","20200828","MKY0654","07","Cell05","15","3015"," 50.2","0.2990","ede1∆"
"1","20200828","MKY0654","08","Cell01","13","2839"," 47.2","0.2752","ede1∆"
"1","20200828","MKY0654","08","Cell02","10","3097"," 51.5","0.1940","ede1∆"
"1","20200828","MKY0654","08","Cell03"," 7","2751"," 45.8","0.1529","ede1∆"
"1","20200828","MKY0654","09","Cell01","23","3204"," 53.3","0.4314","ede1∆"
"1","20200828","MKY0654","09","Cell02","18","3257"," 54.2","0.3321","ede1∆"
"1","20200828","MKY0654","10","Cell01","14","3558"," 59.2","0.2365","ede1∆"
"1","20200828","MKY0654","10","Cell02","26","3270"," 54.4","0.4778","ede1∆"
"1","20200828","MKY0654","10","Cell03"," 9","3785"," 63.0","0.1429","ede1∆"
"1","20200828","MKY0654","11","Cell01","18","3355"," 55.8","0.3224","ede1∆"
"1","20200828","MKY0654","11","Cell02","13","2647"," 44.0","0.2951","ede1∆"
"1","20200828","MKY0654","11","Cell03","14","2883"," 48.0","0.2918","ede1∆"
"1","20200828","MKY0654","12","Cell01","11","3671"," 61.1","0.1801","ede1∆"
"1","20200828","MKY0654","12","Cell02","17","2799"," 46.6","0.3650","ede1∆"
"1","20200828","MKY0654","13","Cell01","14","2918"," 48.6","0.2883","ede1∆"
"1","20200828","MKY0654","13","Cell02","18","3215"," 53.5","0.3364","ede1∆"
"1","20200828","MKY0654","13","Cell03","12","3162"," 52.6","0.2281","ede1∆"
"1","20200828","MKY0654","15","Cell01","18","2760"," 45.9","0.3919","ede1∆"
"1","20200828","MKY0654","15","Cell02","10","2609"," 43.4","0.2303","ede1∆"
"1","20200828","MKY0654","15","Cell03","13","3120"," 51.9","0.2504","ede1∆"
"1","20200828","MKY0654","16","Cell01","18","3330"," 55.4","0.3248","ede1∆"
"1","20200828","MKY0654","16","Cell02","14","3189"," 53.1","0.2638","ede1∆"
"1","20200828","MKY0654","16","Cell03","25","3259"," 54.2","0.4610","ede1∆"
"1","20200828","MKY0654","17","Cell01","11","3889"," 64.7","0.1700","ede1∆"
"1","20200828","MKY0654","17","Cell02","13","3456"," 57.5","0.2260","ede1∆"
"1","20200828","MKY0654","17","Cell03","15","4639"," 77.2","0.1943","ede1∆"
"1","20200828","MKY0654","18","Cell01","25","3202"," 53.3","0.4692","ede1∆"
"1","20200828","MKY0654","18","Cell02","16","2956"," 49.2","0.3253","ede1∆"
"1","20200828","MKY0654","19","Cell01","18","3434"," 57.1","0.3150","ede1∆"
"1","20200828","MKY0654","19","Cell02","14","3135"," 52.2","0.2684","ede1∆"
"1","20200828","MKY0654","20","Cell01","16","3323"," 55.3","0.2893","ede1∆"
"1","20200828","MKY0654","20","Cell02","11","3524"," 58.6","0.1876","ede1∆"
"1","20200828","MKY0654","21","Cell01","23","3078"," 51.2","0.4490","ede1∆"
"1","20200828","MKY0654","21","Cell02","10","2542"," 42.3","0.2364","ede1∆"
"1","20200828","MKY0654","22","Cell01"," 5","3280"," 54.6","0.0916","ede1∆"
"1","20200828","MKY0654","22","Cell02","14","3324"," 55.3","0.2531","ede1∆"
"1","20200828","MKY0654","22","Cell03","18","2339"," 38.9","0.4624","ede1∆"
"1","20200828","MKY0654","23","Cell01","18","3721"," 61.9","0.2907","ede1∆"
"1","20200828","MKY0654","23","Cell02"," 9","2919"," 48.6","0.1853","ede1∆"
"1","20200828","MKY0654","23","Cell03","10","2728"," 45.4","0.2203","ede1∆"
"1","20200904","MKY3782","01","GFP","12","2155"," 35.9","0.3346","∆PQCC"
"1","20200904","MKY3782","01","GFP"," 6","3024"," 50.3","0.1192","∆PQCC"
"1","20200904","MKY3782","01","GFP"," 8","2211"," 36.8","0.2174","∆PQCC"
"1","20200904","MKY3782","02","Cell01","21","4588"," 76.3","0.2751","∆PQCC"
"1","20200904","MKY3782","02","Cell02","22","2986"," 49.7","0.4427","∆PQCC"
"1","20200904","MKY3782","02","Cell03","20","3619"," 60.2","0.3321","∆PQCC"
"1","20200904","MKY3782","03","Cell01","16","2901"," 48.3","0.3314","∆PQCC"
"1","20200904","MKY3782","03","Cell02","11","3487"," 58.0","0.1896","∆PQCC"
"1","20200904","MKY3782","03","Cell03","20","2904"," 48.3","0.4139","∆PQCC"
"1","20200904","MKY3782","03","Cell04","15","3122"," 52.0","0.2887","∆PQCC"
"1","20200904","MKY3782","03","Cell05","15","2558"," 42.6","0.3524","∆PQCC"
"1","20200904","MKY3782","04","Cell01"," 8","2397"," 39.9","0.2006","∆PQCC"
"1","20200904","MKY3782","04","Cell02","15","2332"," 38.8","0.3865","∆PQCC"
"1","20200904","MKY3782","04","Cell03","19","3170"," 52.8","0.3602","∆PQCC"
"1","20200904","MKY3782","04","Cell04","17","3668"," 61.0","0.2785","∆PQCC"
"1","20200904","MKY3782","04","Cell05","14","2982"," 49.6","0.2821","∆PQCC"
"1","20200904","MKY3782","05","Cell01"," 9","3098"," 51.6","0.1746","∆PQCC"
"1","20200904","MKY3782","05","Cell02","11","2784"," 46.3","0.2374","∆PQCC"
"1","20200904","MKY3782","05","Cell03"," 6","2162"," 36.0","0.1668","∆PQCC"
"1","20200904","MKY3782","05","Cell04","21","3671"," 61.1","0.3438","∆PQCC"
"1","20200904","MKY3782","06","Cell01","19","2995"," 49.8","0.3812","∆PQCC"
"1","20200904","MKY3782","06","Cell02"," 7","2532"," 42.1","0.1661","∆PQCC"
"1","20200904","MKY3782","06","Cell03","17","2997"," 49.9","0.3409","∆PQCC"
"1","20200904","MKY3782","07","Cell01","20","4171"," 69.4","0.2881","∆PQCC"
"1","20200904","MKY3782","07","Cell02","17","2931"," 48.8","0.3485","∆PQCC"
"1","20200904","MKY3782","07","Cell03","23","5248"," 87.3","0.2634","∆PQCC"
"1","20200904","MKY3782","07","Cell04","16","3186"," 53.0","0.3018","∆PQCC"
"1","20200904","MKY3782","08","Cell01","18","3623"," 60.3","0.2986","∆PQCC"
"1","20200904","MKY3782","08","Cell02","25","5212"," 86.7","0.2882","∆PQCC"
"1","20200904","MKY3782","08","Cell03","22","3405"," 56.7","0.3883","∆PQCC"
"1","20200904","MKY3782","08","Cell04","22","3145"," 52.3","0.4204","∆PQCC"
"1","20200904","MKY3782","09","Cell01","14","2486"," 41.4","0.3384","∆PQCC"
"1","20200904","MKY3782","09","Cell02","24","3794"," 63.1","0.3801","∆PQCC"
"1","20200904","MKY3782","09","Cell03","19","2403"," 40.0","0.4751","∆PQCC"
"1","20200904","MKY3782","09","Cell04","18","4037"," 67.2","0.2679","∆PQCC"
"1","20200904","MKY3782","09","Cell05","21","3717"," 61.9","0.3395","∆PQCC"
"1","20200904","MKY3782","10","Cell01","14","2763"," 46.0","0.3045","∆PQCC"
"1","20200904","MKY3782","10","Cell02","19","1942"," 32.3","0.5879","∆PQCC"
"1","20200904","MKY3782","10","Cell03","22","3046"," 50.7","0.4340","∆PQCC"
"1","20200904","MKY3782","10","Cell04","11","2750"," 45.8","0.2404","∆PQCC"
"1","20200904","MKY3782","11","Cell01","13","3589"," 59.7","0.2177","∆PQCC"
"1","20200904","MKY3782","11","Cell02","24","3389"," 56.4","0.4256","∆PQCC"
"1","20200904","MKY3782","11","Cell03","15","3324"," 55.3","0.2712","∆PQCC"
"1","20200904","MKY3782","12","Cell01","10","3049"," 50.7","0.1971","∆PQCC"
"1","20200904","MKY3782","12","Cell02","13","2223"," 37.0","0.3514","∆PQCC"
"1","20200904","MKY3782","12","Cell03","16","2678"," 44.6","0.3590","∆PQCC"
"1","20200904","MKY3782","12","Cell04","16","2802"," 46.6","0.3431","∆PQCC"
"1","20200904","MKY3782","13","Cell01","24","3206"," 53.4","0.4499","∆PQCC"
"1","20200904","MKY3782","13","Cell02","21","2577"," 42.9","0.4897","∆PQCC"
"1","20200904","MKY3782","13","Cell03","13","2484"," 41.3","0.3145","∆PQCC"
"1","20200904","MKY3782","13","Cell04","19","2851"," 47.4","0.4005","∆PQCC"
"1","20200904","MKY3782","14","Cell01","16","4326"," 72.0","0.2223","∆PQCC"
"1","20200904","MKY3782","14","Cell02","16","3401"," 56.6","0.2827","∆PQCC"
"1","20200904","MKY3782","14","Cell03","10","2712"," 45.1","0.2216","∆PQCC"
"1","20200904","MKY3782","14","Cell04","13","3121"," 51.9","0.2503","∆PQCC"
"1","20200904","MKY3782","15","Cell01","18","3562"," 59.3","0.3037","∆PQCC"
"1","20200904","MKY3782","15","Cell02","20","2915"," 48.5","0.4123","∆PQCC"
"1","20200904","MKY3782","15","Cell03","17","3117"," 51.9","0.3277","∆PQCC"
"1","20200904","MKY3782","15","Cell04","19","3045"," 50.7","0.3750","∆PQCC"
"1","20200904","MKY3782","16","Cell01","18","4455"," 74.1","0.2428","∆PQCC"
"1","20200904","MKY3782","16","Cell02","10","2080"," 34.6","0.2889","∆PQCC"
"1","20200904","MKY3782","16","Cell03","11","2961"," 49.3","0.2232","∆PQCC"
"1","20200904","MKY3782","16","Cell04","22","3230"," 53.8","0.4093","∆PQCC"
"1","20200904","MKY3782","16","Cell05"," 8","2960"," 49.3","0.1624","∆PQCC"
"1","20200904","MKY3782","17","Cell01","21","3546"," 59.0","0.3559","∆PQCC"
"1","20200904","MKY3782","17","Cell02","25","3283"," 54.6","0.4576","∆PQCC"
"1","20200904","MKY3782","17","Cell03","12","2663"," 44.3","0.2708","∆PQCC"
"1","20200904","MKY3782","17","Cell04","12","4303"," 71.6","0.1676","∆PQCC"
"1","20200904","MKY3782","17","Cell05","19","2832"," 47.1","0.4032","∆PQCC"
"1","20200904","MKY3782","18","Cell01","21","3242"," 54.0","0.3892","∆PQCC"
"1","20200904","MKY3782","18","Cell02","22","2538"," 42.2","0.5209","∆PQCC"
"1","20200904","MKY3782","18","Cell03","11","2908"," 48.4","0.2273","∆PQCC"
"1","20200904","MKY3782","18","Cell04","19","3989"," 66.4","0.2862","∆PQCC"
"1","20200904","MKY4282","01","Cell01","21","3443"," 57.3","0.3665","Sup35"
"1","20200904","MKY4282","01","Cell02","20","2404"," 40.0","0.4999","Sup35"
"1","20200904","MKY4282","01","Cell03","25","2666"," 44.4","0.5635","Sup35"
"1","20200904","MKY4282","01","Cell04","21","2542"," 42.3","0.4964","Sup35"
"1","20200904","MKY4282","01","Cell05","18","3597"," 59.9","0.3007","Sup35"
"1","20200904","MKY4282","01","Cell06","25","3040"," 50.6","0.4942","Sup35"
"1","20200904","MKY4282","02","Cell01","25","3958"," 65.9","0.3796","Sup35"
"1","20200904","MKY4282","02","Cell02","13","2599"," 43.2","0.3006","Sup35"
"1","20200904","MKY4282","02","Cell03","17","3188"," 53.1","0.3204","Sup35"
"1","20200904","MKY4282","02","Cell04","16","3304"," 55.0","0.2910","Sup35"
"1","20200904","MKY4282","02","Cell05","21","2756"," 45.9","0.4579","Sup35"
"1","20200904","MKY4282","03","Cell01","27","3314"," 55.1","0.4896","Sup35"
"1","20200904","MKY4282","03","Cell02","28","2750"," 45.8","0.6119","Sup35"
"1","20200904","MKY4282","03","Cell03","23","3002"," 50.0","0.4604","Sup35"
"1","20200904","MKY4282","03","Cell04","21","2890"," 48.1","0.4367","Sup35"
"1","20200904","MKY4282","03","Cell05","24","2271"," 37.8","0.6351","Sup35"
"1","20200904","MKY4282","04","Cell01","23","3231"," 53.8","0.4278","Sup35"
"1","20200904","MKY4282","04","Cell02","22","3133"," 52.1","0.4220","Sup35"
"1","20200904","MKY4282","04","Cell03","15","4151"," 69.1","0.2171","Sup35"
"1","20200904","MKY4282","04","Cell04","27","3116"," 51.9","0.5207","Sup35"
"1","20200904","MKY4282","04","Cell05","26","2482"," 41.3","0.6295","Sup35"
"1","20200904","MKY4282","05","Cell01","17","4063"," 67.6","0.2514","Sup35"
