signal,movie,position,time,intensity
bg,03,x599y1107w5h5,170,99.96
bg,03,x599y1107w5h5,175,100.32
bg,03,x599y1107w5h5,180,100.16
bg,03,x599y1107w5h5,185,100.64
bg,03,x599y1107w5h5,190,100.24
bg,03,x599y1107w5h5,195,100.28
bg,03,x599y1107w5h5,200,100.08
bg,03,x599y1107w5h5,205,100.56
bg,03,x599y1107w5h5,210,100.4
bg,03,x599y1107w5h5,215,100.28
bg,03,x599y1107w5h5,220,100.16
bg,03,x599y1107w5h5,225,100.56
bg,03,x599y1107w5h5,230,99.88
bg,03,x599y1107w5h5,235,100.32
bg,03,x599y1107w5h5,240,100.4
bg,03,x599y1107w5h5,245,100.68
bg,03,x599y1107w5h5,250,100.24
bg,03,x599y1107w5h5,255,100.32
bg,03,x599y1107w5h5,260,99.76
bg,03,x599y1107w5h5,265,100.44
bg,03,x599y1107w5h5,270,100.36
bg,03,x599y1107w5h5,275,100.12
bg,03,x599y1107w5h5,280,100.32
bg,03,x599y1107w5h5,285,100.68
bg,03,x599y1107w5h5,290,100.2
bg,03,x599y1107w5h5,295,100.04
bg,03,x599y1107w5h5,300,99.84
bg,03,x599y1107w5h5,305,100.68
bg,03,x599y1107w5h5,310,100.6
bg,03,x599y1107w5h5,315,100.16
bg,03,x599y1107w5h5,320,100.56
bg,03,x599y1107w5h5,325,99.84
bg,03,x599y1107w5h5,330,100.28
bg,03,x599y1107w5h5,335,100.16
bg,03,x599y1107w5h5,340,100.4
bg,03,x599y1107w5h5,345,100.2
bg,03,x599y1107w5h5,350,100.4
bg,03,x599y1107w5h5,355,100.08
bg,03,x599y1107w5h5,360,100.48
bg,03,x599y1107w5h5,365,100.52
bg,03,x599y1107w5h5,370,100.64
bg,03,x599y1107w5h5,375,100.44
bg,03,x599y1107w5h5,380,100.4
bg,03,x599y1107w5h5,385,100.24
bg,03,x599y1107w5h5,390,100.48
bg,03,x599y1107w5h5,395,100.36
bg,03,x599y1107w5h5,400,100.28
bg,03,x599y1107w5h5,405,99.96
bg,03,x599y1107w5h5,410,100.48
bg,03,x599y1107w5h5,415,99.88
bg,03,x599y1107w5h5,420,100.84
bg,03,x599y1107w5h5,425,100.52
bg,03,x599y1107w5h5,430,100.76
bg,03,x599y1107w5h5,435,100.44
bg,03,x599y1107w5h5,440,100.76
bg,03,x599y1107w5h5,445,100.52
bg,03,x599y1107w5h5,450,100.68
bg,03,x599y1107w5h5,455,100.6
bg,03,x599y1107w5h5,460,100.2
bg,03,x599y1107w5h5,465,100.76
bg,03,x599y1107w5h5,470,100.12
bg,03,x599y1107w5h5,475,100.96
bg,03,x599y1107w5h5,480,100.6
bg,03,x599y1107w5h5,485,100.12
bg,03,x599y1107w5h5,490,100.92
bg,03,x599y1107w5h5,495,100.52
bg,03,x606y790w5h5,15,101
bg,03,x606y790w5h5,20,100.68
bg,03,x606y790w5h5,25,100.24
bg,03,x606y790w5h5,30,100.6
bg,03,x606y790w5h5,35,100.44
bg,03,x606y790w5h5,40,100.44
bg,03,x606y790w5h5,45,100.68
bg,03,x606y790w5h5,50,100.16
bg,03,x606y790w5h5,55,99.88
bg,03,x606y790w5h5,60,100.4
bg,03,x606y790w5h5,65,100.56
bg,03,x606y790w5h5,70,100.6
bg,03,x606y790w5h5,75,100.52
bg,03,x606y790w5h5,80,101.32
bg,03,x606y790w5h5,85,100.52
bg,03,x606y790w5h5,90,100.52
bg,03,x606y790w5h5,95,100.2
bg,03,x606y790w5h5,100,100.4
bg,03,x606y790w5h5,105,100.8
bg,03,x606y790w5h5,110,101.08
bg,03,x606y790w5h5,115,101.12
bg,03,x606y790w5h5,120,100.56
bg,03,x606y790w5h5,125,100.04
bg,03,x606y790w5h5,130,100.2
bg,03,x606y790w5h5,135,100.88
bg,03,x606y790w5h5,140,101.2
bg,03,x606y790w5h5,145,100.68
bg,03,x606y790w5h5,150,100.8
bg,03,x606y790w5h5,155,100.32
bg,03,x606y790w5h5,160,100.52
bg,03,x606y790w5h5,165,100.56
bg,03,x606y790w5h5,170,100.28
bg,03,x606y790w5h5,175,100.8
bg,03,x606y790w5h5,180,100.56
bg,03,x606y790w5h5,185,100.68
bg,03,x606y790w5h5,190,100.08
bg,03,x606y790w5h5,195,100.52
bg,03,x606y790w5h5,200,100.4
bg,03,x606y790w5h5,205,100.68
bg,03,x606y790w5h5,210,100.72
bg,03,x606y790w5h5,215,100.36
bg,03,x606y790w5h5,220,100.44
bg,03,x606y790w5h5,225,100.68
bg,03,x606y790w5h5,230,100.8
bg,03,x606y790w5h5,235,100.92
bg,03,x606y790w5h5,240,100.76
bg,03,x606y790w5h5,245,100.52
bg,03,x606y790w5h5,250,100.6
bg,03,x606y790w5h5,255,100.44
bg,03,x606y790w5h5,260,101.32
bg,03,x606y790w5h5,265,100.72
bg,03,x606y790w5h5,270,100.8
bg,03,x606y790w5h5,275,100
bg,03,x606y790w5h5,280,101.16
bg,03,x606y790w5h5,285,100.4
bg,03,x606y790w5h5,290,100.4
bg,03,x606y790w5h5,295,99.72
bg,03,x606y790w5h5,300,99.92
bg,03,x606y790w5h5,305,100.16
bg,03,x606y790w5h5,310,100.76
bg,03,x606y790w5h5,315,100.76
bg,03,x606y790w5h5,320,100.88
bg,03,x606y790w5h5,325,100.2
bg,03,x606y790w5h5,330,100.52
bg,03,x606y790w5h5,335,100.36
bg,03,x606y790w5h5,340,100.24
bg,03,x606y790w5h5,345,100.68
bg,03,x606y790w5h5,350,100.88
bg,03,x606y790w5h5,355,100.48
bg,03,x606y790w5h5,360,100.44
bg,03,x606y790w5h5,365,100.12
bg,03,x606y790w5h5,370,100.8
bg,03,x606y790w5h5,375,100.16
bg,03,x606y790w5h5,380,100.12
bg,03,x606y790w5h5,385,100.2
bg,03,x606y790w5h5,390,100.68
bg,03,x606y790w5h5,395,100.32
bg,03,x606y790w5h5,400,101.2
bg,03,x606y790w5h5,405,100.64
bg,03,x606y790w5h5,410,101.08
bg,03,x606y790w5h5,415,100.12
bg,03,x606y790w5h5,420,100.32
bg,03,x606y790w5h5,425,100.56
bg,03,x606y790w5h5,430,99.92
bg,03,x606y790w5h5,435,100.56
bg,03,x606y790w5h5,440,100.04
bg,03,x606y790w5h5,445,100.4
bg,03,x606y790w5h5,450,100.12
bg,03,x606y790w5h5,455,100.04
bg,03,x606y790w5h5,460,100.88
bg,03,x606y790w5h5,465,100.8
bg,03,x606y790w5h5,470,100.92
bg,03,x606y790w5h5,475,100.76
bg,03,x606y790w5h5,480,100.48
bg,03,x606y790w5h5,485,100.88
bg,03,x606y790w5h5,490,101.16
bg,03,x606y790w5h5,495,101.04
wt.total,03,x674y792w62h58,15,107.306
wt.total,03,x674y792w62h58,20,107.606
wt.total,03,x674y792w62h58,25,106.854
wt.total,03,x674y792w62h58,30,107.017
wt.total,03,x674y792w62h58,35,107.593
wt.total,03,x674y792w62h58,40,107.61
wt.total,03,x674y792w62h58,45,108.285
wt.total,03,x674y792w62h58,50,108.767
wt.total,03,x674y792w62h58,55,108.745
wt.total,03,x674y792w62h58,60,108.929
wt.total,03,x674y792w62h58,65,109.389
wt.total,03,x674y792w62h58,70,109.579
wt.total,03,x674y792w62h58,75,109.709
wt.total,03,x674y792w62h58,80,110.01
wt.total,03,x674y792w62h58,85,109.347
wt.total,03,x674y792w62h58,90,108.921
wt.total,03,x674y792w62h58,95,108.749
wt.total,03,x674y792w62h58,100,109.585
wt.total,03,x674y792w62h58,105,109.557
wt.total,03,x674y792w62h58,110,109.003
wt.total,03,x674y792w62h58,115,108.895
wt.total,03,x674y792w62h58,120,108.918
wt.total,03,x674y792w62h58,125,109.173
wt.total,03,x674y792w62h58,130,108.615
wt.total,03,x674y792w62h58,135,108.975
wt.total,03,x674y792w62h58,140,109.746
wt.total,03,x674y792w62h58,145,109.939
wt.total,03,x674y792w62h58,150,109.805
wt.total,03,x674y792w62h58,155,109.208
wt.total,03,x674y792w62h58,160,109.482
wt.total,03,x674y792w62h58,165,109.36
wt.total,03,x674y792w62h58,170,109.315
wt.total,03,x674y792w62h58,175,109.375
wt.total,03,x674y792w62h58,180,109.531
wt.total,03,x674y792w62h58,185,109.5
wt.total,03,x674y792w62h58,190,109.188
wt.total,03,x674y792w62h58,195,109.961
wt.total,03,x674y792w62h58,200,110.308
wt.total,03,x674y792w62h58,205,109.537
wt.total,03,x674y792w62h58,210,110.128
wt.total,03,x674y792w62h58,215,109.026
wt.total,03,x674y792w62h58,220,109.732
wt.total,03,x674y792w62h58,225,109.474
wt.total,03,x674y792w62h58,230,109.583
wt.total,03,x674y792w62h58,235,109.313
wt.total,03,x674y792w62h58,240,109.898
wt.total,03,x674y792w62h58,245,109.269
wt.total,03,x674y792w62h58,250,109.451
wt.total,03,x674y792w62h58,255,109.923
wt.total,03,x674y792w62h58,260,109.561
wt.total,03,x674y792w62h58,265,109.354
wt.total,03,x674y792w62h58,270,109.987
wt.total,03,x674y792w62h58,275,109.367
wt.total,03,x674y792w62h58,280,109.078
wt.total,03,x674y792w62h58,285,109.167
wt.total,03,x674y792w62h58,290,110.315
wt.total,03,x674y792w62h58,295,110.058
wt.total,03,x674y792w62h58,300,110.528
wt.total,03,x674y792w62h58,305,109.358
wt.total,03,x674y792w62h58,310,110.425
wt.total,03,x674y792w62h58,315,109.921
wt.total,03,x674y792w62h58,320,110.002
wt.total,03,x674y792w62h58,325,109.64
wt.total,03,x674y792w62h58,330,110.405
wt.total,03,x674y792w62h58,335,109.709
wt.total,03,x674y792w62h58,340,110.639
wt.total,03,x674y792w62h58,345,109.683
wt.total,03,x674y792w62h58,350,109.686
wt.total,03,x674y792w62h58,355,109.954
wt.total,03,x674y792w62h58,360,110.223
wt.total,03,x674y792w62h58,365,110.173
wt.total,03,x674y792w62h58,370,109.644
wt.total,03,x674y792w62h58,375,110.037
wt.total,03,x674y792w62h58,380,109.675
wt.total,03,x674y792w62h58,385,110.47
wt.total,03,x674y792w62h58,390,110.669
wt.total,03,x674y792w62h58,395,110.447
wt.total,03,x674y792w62h58,400,111.185
wt.total,03,x674y792w62h58,405,111.298
wt.total,03,x674y792w62h58,410,111.594
wt.total,03,x674y792w62h58,415,111.971
wt.total,03,x674y792w62h58,420,111.494
wt.total,03,x674y792w62h58,425,111.61
wt.total,03,x674y792w62h58,430,110.88
wt.total,03,x674y792w62h58,435,111.424
wt.total,03,x674y792w62h58,440,111.147
wt.total,03,x674y792w62h58,445,112.016
wt.total,03,x674y792w62h58,450,111.818
wt.total,03,x674y792w62h58,455,111.944
wt.total,03,x674y792w62h58,460,111.833
wt.total,03,x674y792w62h58,465,111.94
wt.total,03,x674y792w62h58,470,111.33
wt.total,03,x674y792w62h58,475,111.363
wt.total,03,x674y792w62h58,480,111.538
wt.total,03,x674y792w62h58,485,110.886
wt.total,03,x674y792w62h58,490,110.924
wt.total,03,x674y792w62h58,495,111.436
oe.total,03,x678y958w42h44,15,103.26
oe.total,03,x678y958w42h44,20,102.914
oe.total,03,x678y958w42h44,25,102.522
oe.total,03,x678y958w42h44,30,102.453
oe.total,03,x678y958w42h44,35,102.44
oe.total,03,x678y958w42h44,40,102.383
oe.total,03,x678y958w42h44,45,102.319
oe.total,03,x678y958w42h44,50,102.378
oe.total,03,x678y958w42h44,55,102.481
oe.total,03,x678y958w42h44,60,102.622
oe.total,03,x678y958w42h44,65,102.677
oe.total,03,x678y958w42h44,70,102.712
oe.total,03,x678y958w42h44,75,102.748
oe.total,03,x678y958w42h44,80,102.666
oe.total,03,x678y958w42h44,85,102.773
oe.total,03,x678y958w42h44,90,102.807
oe.total,03,x678y958w42h44,95,102.837
oe.total,03,x678y958w42h44,100,102.995
oe.total,03,x678y958w42h44,105,103.33
oe.total,03,x678y958w42h44,110,103.309
oe.total,03,x678y958w42h44,115,103.376
oe.total,03,x678y958w42h44,120,103.679
oe.total,03,x678y958w42h44,125,103.893
oe.total,03,x678y958w42h44,130,104.071
oe.total,03,x678y958w42h44,135,104.19
oe.total,03,x678y958w42h44,140,104.182
oe.total,03,x678y958w42h44,145,104.462
oe.total,03,x678y958w42h44,150,104.718
oe.total,03,x678y958w42h44,155,105.212
oe.total,03,x678y958w42h44,160,105.512
oe.total,03,x678y958w42h44,165,105.632
oe.total,03,x678y958w42h44,170,106.023
oe.total,03,x678y958w42h44,175,106.13
oe.total,03,x678y958w42h44,180,106.712
oe.total,03,x678y958w42h44,185,107.462
oe.total,03,x678y958w42h44,190,107.347
oe.total,03,x678y958w42h44,195,107.82
oe.total,03,x678y958w42h44,200,107.786
oe.total,03,x678y958w42h44,205,107.182
oe.total,03,x678y958w42h44,210,107.738
oe.total,03,x678y958w42h44,215,107.802
oe.total,03,x678y958w42h44,220,107.596
oe.total,03,x678y958w42h44,225,107.78
oe.total,03,x678y958w42h44,230,107.582
oe.total,03,x678y958w42h44,235,107.383
oe.total,03,x678y958w42h44,240,107.534
oe.total,03,x678y958w42h44,245,107.975
oe.total,03,x678y958w42h44,250,107.635
oe.total,03,x678y958w42h44,255,108.797
oe.total,03,x678y958w42h44,260,109.262
oe.total,03,x678y958w42h44,265,109.543
oe.total,03,x678y958w42h44,270,109.967
oe.total,03,x678y958w42h44,275,111.373
oe.total,03,x678y958w42h44,280,112.374
oe.total,03,x678y958w42h44,285,111.104
oe.total,03,x678y958w42h44,290,110.097
oe.total,03,x678y958w42h44,295,110.616
oe.total,03,x678y958w42h44,300,111.141
oe.total,03,x678y958w42h44,305,111.11
oe.total,03,x678y958w42h44,310,111.218
oe.total,03,x678y958w42h44,315,111.565
oe.total,03,x678y958w42h44,320,113.018
oe.total,03,x678y958w42h44,325,113.312
oe.total,03,x678y958w42h44,330,113.75
oe.total,03,x678y958w42h44,335,113.484
oe.total,03,x678y958w42h44,340,113.585
oe.total,03,x678y958w42h44,345,114.146
oe.total,03,x678y958w42h44,350,113.17
oe.total,03,x678y958w42h44,355,113.317
oe.total,03,x678y958w42h44,360,114.549
oe.total,03,x678y958w42h44,365,116.278
oe.total,03,x678y958w42h44,370,115.055
oe.total,03,x678y958w42h44,375,115.549
oe.total,03,x678y958w42h44,380,116.385
oe.total,03,x678y958w42h44,385,116.556
oe.total,03,x678y958w42h44,390,116.581
oe.total,03,x678y958w42h44,395,114.414
oe.total,03,x678y958w42h44,400,115.339
oe.total,03,x678y958w42h44,405,114.51
oe.total,03,x678y958w42h44,410,114.253
oe.total,03,x678y958w42h44,415,115.722
oe.total,03,x678y958w42h44,420,116.315
oe.total,03,x678y958w42h44,425,116.181
oe.total,03,x678y958w42h44,430,115.22
oe.total,03,x678y958w42h44,435,115.348
oe.total,03,x678y958w42h44,440,115.396
oe.total,03,x678y958w42h44,445,115.098
oe.total,03,x678y958w42h44,450,115.444
oe.total,03,x678y958w42h44,455,115.503
oe.total,03,x678y958w42h44,460,115.213
oe.total,03,x678y958w42h44,465,115.056
oe.total,03,x678y958w42h44,470,116.332
oe.total,03,x678y958w42h44,475,116.72
oe.total,03,x678y958w42h44,480,118.674
oe.total,03,x678y958w42h44,485,119.197
oe.total,03,x678y958w42h44,490,117.977
oe.total,03,x678y958w42h44,495,118.154
wt.cyto,03,x691y827w5h5,15,108.32
wt.cyto,03,x691y827w5h5,20,109.04
wt.cyto,03,x691y827w5h5,25,108.28
wt.cyto,03,x691y827w5h5,30,107.96
wt.cyto,03,x691y827w5h5,35,107.76
wt.cyto,03,x691y827w5h5,40,108.12
wt.cyto,03,x691y827w5h5,45,110.08
wt.cyto,03,x691y827w5h5,50,109.24
wt.cyto,03,x691y827w5h5,55,109.72
wt.cyto,03,x691y827w5h5,60,109.16
wt.cyto,03,x691y827w5h5,65,107.64
wt.cyto,03,x691y827w5h5,70,108.36
wt.cyto,03,x691y827w5h5,75,106.68
wt.cyto,03,x691y827w5h5,80,107.72
wt.cyto,03,x691y827w5h5,85,108.52
wt.cyto,03,x691y827w5h5,90,109.52
wt.cyto,03,x691y827w5h5,95,107.48
wt.cyto,03,x691y827w5h5,100,108.88
wt.cyto,03,x691y827w5h5,105,107.68
wt.cyto,03,x691y827w5h5,110,106
wt.cyto,03,x691y827w5h5,115,107.48
wt.cyto,03,x691y827w5h5,120,107.16
wt.cyto,03,x691y827w5h5,125,107
wt.cyto,03,x691y827w5h5,130,108.24
wt.cyto,03,x691y827w5h5,135,106.84
wt.cyto,03,x691y827w5h5,140,108.76
wt.cyto,03,x691y827w5h5,145,109.12
wt.cyto,03,x691y827w5h5,150,106.96
wt.cyto,03,x691y827w5h5,155,107.6
wt.cyto,03,x691y827w5h5,160,108.08
wt.cyto,03,x691y827w5h5,165,110.16
wt.cyto,03,x691y827w5h5,170,109.88
wt.cyto,03,x691y827w5h5,175,110.16
wt.cyto,03,x691y827w5h5,180,109.12
wt.cyto,03,x691y827w5h5,185,108.96
wt.cyto,03,x691y827w5h5,190,109.48
wt.cyto,03,x691y827w5h5,195,109.88
wt.cyto,03,x691y827w5h5,200,107.92
wt.cyto,03,x691y827w5h5,205,108.56
wt.cyto,03,x691y827w5h5,210,111.52
wt.cyto,03,x691y827w5h5,215,109.28
wt.cyto,03,x691y827w5h5,220,109.92
wt.cyto,03,x691y827w5h5,225,107.36
wt.cyto,03,x691y827w5h5,230,106.96
wt.cyto,03,x691y827w5h5,235,106.32
wt.cyto,03,x691y827w5h5,240,106.24
wt.cyto,03,x691y827w5h5,245,106.44
wt.cyto,03,x691y827w5h5,250,104.96
wt.cyto,03,x691y827w5h5,255,105.76
wt.cyto,03,x691y827w5h5,260,105.08
wt.cyto,03,x691y827w5h5,265,105.4
wt.cyto,03,x691y827w5h5,270,106.6
wt.cyto,03,x691y827w5h5,275,105.44
wt.cyto,03,x691y827w5h5,280,106.24
wt.cyto,03,x691y827w5h5,285,105.48
wt.cyto,03,x691y827w5h5,290,107.64
wt.cyto,03,x691y827w5h5,295,105.72
wt.cyto,03,x691y827w5h5,300,105.72
wt.cyto,03,x691y827w5h5,305,104.28
wt.cyto,03,x691y827w5h5,310,105.04
wt.cyto,03,x691y827w5h5,315,105
wt.cyto,03,x691y827w5h5,320,105.44
wt.cyto,03,x691y827w5h5,325,105.16
wt.cyto,03,x691y827w5h5,330,104.72
wt.cyto,03,x691y827w5h5,335,106.32
wt.cyto,03,x691y827w5h5,340,105.84
wt.cyto,03,x691y827w5h5,345,105.6
wt.cyto,03,x691y827w5h5,350,105.88
wt.cyto,03,x691y827w5h5,355,104.92
wt.cyto,03,x691y827w5h5,360,108.92
wt.cyto,03,x691y827w5h5,365,109.08
wt.cyto,03,x691y827w5h5,370,111.28
wt.cyto,03,x691y827w5h5,375,108.84
wt.cyto,03,x691y827w5h5,380,109.88
wt.cyto,03,x691y827w5h5,385,109
wt.cyto,03,x691y827w5h5,390,106.92
wt.cyto,03,x691y827w5h5,395,107.56
wt.cyto,03,x691y827w5h5,400,108.12
wt.cyto,03,x691y827w5h5,405,107.4
wt.cyto,03,x691y827w5h5,410,108.12
wt.cyto,03,x691y827w5h5,415,108.2
wt.cyto,03,x691y827w5h5,420,108.56
wt.cyto,03,x691y827w5h5,425,109.28
wt.cyto,03,x691y827w5h5,430,108.36
wt.cyto,03,x691y827w5h5,435,108.56
wt.cyto,03,x691y827w5h5,440,108.4
wt.cyto,03,x691y827w5h5,445,108
wt.cyto,03,x691y827w5h5,450,107.56
wt.cyto,03,x691y827w5h5,455,109.24
wt.cyto,03,x691y827w5h5,460,109.44
wt.cyto,03,x691y827w5h5,465,113.4
wt.cyto,03,x691y827w5h5,470,108.96
wt.cyto,03,x691y827w5h5,475,110.08
wt.cyto,03,x691y827w5h5,480,108.8
wt.cyto,03,x691y827w5h5,485,109.24
wt.cyto,03,x691y827w5h5,490,109.56
wt.cyto,03,x691y827w5h5,495,109.28
oe.cyto,03,x698y967w5h5,15,105.6
oe.cyto,03,x698y967w5h5,20,106.52
oe.cyto,03,x698y967w5h5,25,103.64
oe.cyto,03,x698y967w5h5,30,103.56
oe.cyto,03,x698y967w5h5,35,103.4
oe.cyto,03,x698y967w5h5,40,103.44
oe.cyto,03,x698y967w5h5,45,102.92
oe.cyto,03,x698y967w5h5,50,103.44
oe.cyto,03,x698y967w5h5,55,104.48
oe.cyto,03,x698y967w5h5,60,103.92
oe.cyto,03,x698y967w5h5,65,104.08
oe.cyto,03,x698y967w5h5,70,105.08
oe.cyto,03,x698y967w5h5,75,103.96
oe.cyto,03,x698y967w5h5,80,104.12
oe.cyto,03,x698y967w5h5,85,104.28
oe.cyto,03,x698y967w5h5,90,103.52
oe.cyto,03,x698y967w5h5,95,103.48
oe.cyto,03,x698y967w5h5,100,103.44
oe.cyto,03,x698y967w5h5,105,103.6
oe.cyto,03,x698y967w5h5,110,103.72
oe.cyto,03,x698y967w5h5,115,102.96
oe.cyto,03,x698y967w5h5,120,103.84
oe.cyto,03,x698y967w5h5,125,104.44
oe.cyto,03,x698y967w5h5,130,103.88
oe.cyto,03,x698y967w5h5,135,104.92
oe.cyto,03,x698y967w5h5,140,103.44
oe.cyto,03,x698y967w5h5,145,103.84
oe.cyto,03,x698y967w5h5,150,103.68
oe.cyto,03,x698y967w5h5,155,103.76
oe.cyto,03,x698y967w5h5,160,104.64
oe.cyto,03,x698y967w5h5,165,104
oe.cyto,03,x698y967w5h5,170,104.88
oe.cyto,03,x698y967w5h5,175,103.96
oe.cyto,03,x698y967w5h5,180,104.64
oe.cyto,03,x698y967w5h5,185,104.8
oe.cyto,03,x698y967w5h5,190,103.96
oe.cyto,03,x698y967w5h5,195,105.36
oe.cyto,03,x698y967w5h5,200,104.64
oe.cyto,03,x698y967w5h5,205,105.12
oe.cyto,03,x698y967w5h5,210,104.88
oe.cyto,03,x698y967w5h5,215,105.28
oe.cyto,03,x698y967w5h5,220,104.56
oe.cyto,03,x698y967w5h5,225,105.56
oe.cyto,03,x698y967w5h5,230,106.2
oe.cyto,03,x698y967w5h5,235,105.16
oe.cyto,03,x698y967w5h5,240,103.68
oe.cyto,03,x698y967w5h5,245,103.4
oe.cyto,03,x698y967w5h5,250,104.72
oe.cyto,03,x698y967w5h5,255,104.88
oe.cyto,03,x698y967w5h5,260,104.2
oe.cyto,03,x698y967w5h5,265,106.04
oe.cyto,03,x698y967w5h5,270,103.8
oe.cyto,03,x698y967w5h5,275,106.08
oe.cyto,03,x698y967w5h5,280,104.8
oe.cyto,03,x698y967w5h5,285,105
oe.cyto,03,x698y967w5h5,290,105.32
oe.cyto,03,x698y967w5h5,295,104.16
oe.cyto,03,x698y967w5h5,300,105.48
oe.cyto,03,x698y967w5h5,305,105.44
oe.cyto,03,x698y967w5h5,310,106.76
oe.cyto,03,x698y967w5h5,315,104.56
oe.cyto,03,x698y967w5h5,320,105.8
oe.cyto,03,x698y967w5h5,325,104.72
oe.cyto,03,x698y967w5h5,330,104.76
oe.cyto,03,x698y967w5h5,335,104.36
oe.cyto,03,x698y967w5h5,340,104.64
oe.cyto,03,x698y967w5h5,345,105
oe.cyto,03,x698y967w5h5,350,104.04
oe.cyto,03,x698y967w5h5,355,104.84
oe.cyto,03,x698y967w5h5,360,104.76
oe.cyto,03,x698y967w5h5,365,104.6
oe.cyto,03,x698y967w5h5,370,106.32
oe.cyto,03,x698y967w5h5,375,105.32
oe.cyto,03,x698y967w5h5,380,104.76
oe.cyto,03,x698y967w5h5,385,104.04
oe.cyto,03,x698y967w5h5,390,103.84
oe.cyto,03,x698y967w5h5,395,104.72
oe.cyto,03,x698y967w5h5,400,105.2
oe.cyto,03,x698y967w5h5,405,105.2
oe.cyto,03,x698y967w5h5,410,105.44
oe.cyto,03,x698y967w5h5,415,104.52
oe.cyto,03,x698y967w5h5,420,104.28
oe.cyto,03,x698y967w5h5,425,105.44
oe.cyto,03,x698y967w5h5,430,103.88
oe.cyto,03,x698y967w5h5,435,104.68
oe.cyto,03,x698y967w5h5,440,103.72
oe.cyto,03,x698y967w5h5,445,104.72
oe.cyto,03,x698y967w5h5,450,104.12
oe.cyto,03,x698y967w5h5,455,104.76
oe.cyto,03,x698y967w5h5,460,104.16
oe.cyto,03,x698y967w5h5,465,105.04
oe.cyto,03,x698y967w5h5,470,104.8
oe.cyto,03,x698y967w5h5,475,104.44
oe.cyto,03,x698y967w5h5,480,104.36
oe.cyto,03,x698y967w5h5,485,104.96
oe.cyto,03,x698y967w5h5,490,103.84
oe.cyto,03,x698y967w5h5,495,103.72
bg,03,x802y988w5h5,15,100.04
bg,03,x802y988w5h5,20,100.64
bg,03,x802y988w5h5,25,100.12
bg,03,x802y988w5h5,30,100.4
bg,03,x802y988w5h5,35,100.2
bg,03,x802y988w5h5,40,100.6
bg,03,x802y988w5h5,45,100.28
bg,03,x802y988w5h5,50,100.04
bg,03,x802y988w5h5,55,100.8
bg,03,x802y988w5h5,60,100.64
bg,03,x802y988w5h5,65,100.52
bg,03,x802y988w5h5,70,100.24
bg,03,x802y988w5h5,75,100.8
bg,03,x802y988w5h5,80,100.32
bg,03,x802y988w5h5,85,100.36
bg,03,x802y988w5h5,90,100.64
bg,03,x802y988w5h5,95,100.52
bg,03,x802y988w5h5,100,100.32
bg,03,x802y988w5h5,105,101
bg,03,x802y988w5h5,110,101.12
bg,03,x802y988w5h5,115,101
bg,03,x802y988w5h5,120,100.64
bg,03,x802y988w5h5,125,100.72
bg,03,x802y988w5h5,130,100.76
bg,03,x802y988w5h5,135,100.64
bg,03,x802y988w5h5,140,100.32
bg,03,x802y988w5h5,145,100.32
bg,03,x802y988w5h5,150,100.2
bg,03,x802y988w5h5,155,100.88
bg,03,x802y988w5h5,160,100.76
bg,03,x802y988w5h5,165,100.52
bg,03,x802y988w5h5,170,100.64
bg,03,x802y988w5h5,175,100.76
bg,03,x802y988w5h5,180,100.6
bg,03,x802y988w5h5,185,100.16
bg,03,x802y988w5h5,190,100.48
bg,03,x802y988w5h5,195,100.12
bg,03,x802y988w5h5,200,100.36
bg,03,x802y988w5h5,205,100
bg,03,x802y988w5h5,210,101.16
bg,03,x802y988w5h5,215,100.84
bg,03,x802y988w5h5,220,100.72
bg,03,x802y988w5h5,225,100.52
